"geid","gseason","gweek","htabbr","hthwr","htowr","htcwr","hthtor","hthtop","atabbr","atawr","atowr","atcwr","atator","atatop","gw"
"2012110408",2012,9,"SEA",0.75,0.5625,0.4107142984867096,0.625,0.49704861640930176,"MIN",0.25,0.375,0.4642857015132904,1.625,0.46996527910232544,"h"
"2012110409",2012,9,"OAK",0.375,0.375,0.4363636374473572,1.75,0.49027910828590393,"TB",0.25,0.25,0.3636363744735718,3.125,0.4914236068725586,"a"
"2012110410",2012,9,"NYG",0.5,0.5625,0.5892857313156128,1.75,0.4860416650772095,"PIT",0.5,0.6875,0.6727272868156433,2,0.5794791579246521,"a"
"2012110411",2012,9,"ATL",1,0.875,0.7090908885002136,1,0.5398610830307007,"DAL",0.375,0.4375,0.5090909004211426,1,0.5329198837280273,"h"
"2012110500",2012,9,"NO",0.75,0.625,0.7090908885002136,1.25,0.44629520177841187,"PHI",0.5,0.5,0.581818163394928,2.75,0.5131944417953491,"h"
"2012110800",2012,10,"JAC",0.25,0.25,0.375,1.875,0.4447222352027893,"IND",0.25,0.5,0.5535714030265808,2.5,0.49019792675971985,"a"
"2012111100",2012,10,"CAR",0.25,0.375,0.3214285671710968,1.875,0.4569791555404663,"DEN",0.625,0.625,0.4464285671710968,2.5,0.45739448070526123,"a"
"2012111101",2012,10,"TB",0.375,0.3125,0.375,1.125,0.4651041626930237,"SD",0.5,0.5,0.6071428656578064,1.125,0.5186111330986023,"h"
"2012111102",2012,10,"MIA",0.625,0.5,0.4285714328289032,1.375,0.5135113596916199,"TEN",0.5,0.5,0.45614033937454224,1.25,0.456805557012558,"a"
"2012111103",2012,10,"NE",0.875,0.8125,0.75,0.625,0.4901292026042938,"BUF",0.25,0.3125,0.3392857015132904,2.5,0.4779854714870453,"h"
"2012111104",2012,10,"BAL",1,0.75,0.6964285969734192,0.75,0.49107638001441956,"OAK",0.25,0.3125,0.4285714328289032,2,0.47537484765052795,"h"
"2012111105",2012,10,"CIN",0.375,0.4375,0.4642857015132904,1.5,0.49309027194976807,"NYG",0.625,0.5625,0.5789473652839661,1.375,0.5045833587646484,"h"
"2012111106",2012,10,"NO",0.75,0.625,0.7142857313156128,1.375,0.44396883249282837,"ATL",0.625,0.8125,0.7142857313156128,0.875,0.5329166650772095,"h"
"2012111107",2012,10,"MIN",0.625,0.4375,0.45614033937454224,1.75,0.4699760973453522,"DET",0.375,0.5,0.3928571343421936,1.75,0.4960506558418274,"h"
"2012111108",2012,10,"SEA",0.875,0.625,0.42105263471603394,0.75,0.5168750286102295,"NYJ",0.25,0.375,0.5535714030265808,2.25,0.4855608344078064,"h"
"2012111109",2012,10,"PHI",0.5,0.5,0.5714285969734192,2,0.5097938179969788,"DAL",0.5,0.5,0.5,1,0.5246180295944214,"a"
"2012111111",2012,10,"CHI",0.625,0.5625,0.5892857313156128,2.25,0.5105555653572083,"HOU",0.875,0.75,0.5714285969734192,1.375,0.5492013692855835,"a"
"2012111200",2012,10,"PIT",0.875,0.6875,0.6785714030265808,0.875,0.5211963057518005,"KC",0.375,0.25,0.3928571343421936,2,0.5072306990623474,"h"
"2012111500",2012,11,"BUF",0.375,0.3125,0.3333333432674408,2,0.49687498807907104,"MIA",0.375,0.5,0.42105263471603394,2.375,0.46327298879623413,"h"
"2012111800",2012,11,"WAS",0.25,0.375,0.31578946113586426,1.375,0.5047222375869751,"PHI",0.375,0.4375,0.5614035129547119,2.75,0.5029861330986023,"h"
"2012111801",2012,11,"DET",0.625,0.5,0.38596490025520325,1.875,0.5260763764381409,"GB",0.625,0.75,0.7368420958518982,0.375,0.4910416603088379,"a"
"2012111802",2012,11,"ATL",1,0.8125,0.7017543911933899,1.625,0.5309028029441833,"ARI",0.25,0.5,0.4736842215061188,2.375,0.47843751311302185,"h"
"2012111803",2012,11,"CAR",0.25,0.375,0.31578946113586426,1.75,0.4617481529712677,"TB",0.375,0.375,0.38596490025520325,2.875,0.4991198778152466,"a"
"2012111804",2012,11,"DAL",0.5,0.5,0.5087719559669495,2.25,0.5185651779174805,"CLE",0,0.1875,0.28070175647735596,1.375,0.45718270540237427,"h"
"2012111805",2012,11,"STL",0.375,0.25,0.22807016968727112,1.625,0.47305554151535034,"NYJ",0.375,0.4375,0.5438596606254578,2,0.48733165860176086,"a"
"2012111806",2012,11,"NE",0.875,0.8125,0.7543859481811523,0.5,0.4871777892112732,"IND",0.25,0.5,0.5614035129547119,2.75,0.4993298649787903,"h"
"2012111807",2012,11,"HOU",0.625,0.75,0.5789473652839661,1.25,0.557960569858551,"JAC",0.125,0.1875,0.3684210479259491,1.125,0.47824257612228394,"h"
"2012111808",2012,11,"KC",0.125,0.25,0.38596490025520325,3,0.5042779445648193,"CIN",0.5,0.4375,0.4736842215061188,2,0.5143055319786072,"a"
"2012111809",2012,11,"OAK",0.375,0.3125,0.42105263471603394,1.625,0.4970499575138092,"NO",0.625,0.6875,0.719298243522644,0.75,0.508185088634491,"a"
"2012111810",2012,11,"DEN",0.625,0.625,0.45614033937454224,1.625,0.5107871890068054,"SD",0.375,0.4375,0.5964912176132202,1.5,0.5248958468437195,"h"
"2012111811",2012,11,"PIT",0.875,0.6875,0.6842105388641357,1,0.5354324579238892,"BAL",0.625,0.8125,0.7017543911933899,1.125,0.46812498569488525,"a"
"2012111900",2012,11,"SF",0.75,0.6875,0.5789473652839661,0.75,0.5153472423553467,"CHI",0.5,0.5625,0.5789473652839661,1.875,0.5317127704620361,"h"
"2012112200",2012,12,"DET",0.5,0.4375,0.37931033968925476,1.625,0.5207734107971191,"HOU",0.875,0.75,0.5862069129943848,1.5,0.5373862981796265,"a"
"2012112201",2012,12,"DAL",0.375,0.4375,0.517241358757019,2.625,0.5055790543556213,"WAS",0.5,0.375,0.32758620381355286,1.125,0.5353472232818604,"a"
"2012112202",2012,12,"NYJ",0.375,0.375,0.5517241358757019,2.25,0.5171180367469788,"NE",0.75,0.8125,0.7586206793785095,0.75,0.5059375166893005,"a"
"2012112500",2012,12,"CIN",0.5,0.5,0.48275861144065857,1.25,0.49829861521720886,"OAK",0.25,0.3125,0.4137931168079376,2.125,0.4911387264728546,"h"
"2012112501",2012,12,"CLE",0.375,0.1875,0.27586206793785095,1.5,0.44874998927116394,"PIT",0.375,0.625,0.6724137663841248,2.75,0.5648958086967468,"h"
"2012112502",2012,12,"IND",0.875,0.5625,0.5517241358757019,0.875,0.541979193687439,"BUF",0.25,0.3125,0.3448275923728943,2.25,0.4861451983451843,"h"
"2012112503",2012,12,"JAC",0.375,0.25,0.36206895112991333,1.875,0.43986111879348755,"TEN",0.375,0.4375,0.4655172526836395,1.5,0.46177083253860474,"h"
"2012112504",2012,12,"KC",0.125,0.25,0.37931033968925476,2.625,0.5151459574699402,"DEN",0.625,0.625,0.4655172526836395,2.625,0.45402777194976807,"a"
"2012112505",2012,12,"CHI",0.625,0.5625,0.568965494632721,2.375,0.5195833444595337,"MIN",0.25,0.4375,0.4655172526836395,1.875,0.4612152874469757,"h"
"2012112506",2012,12,"TB",0.375,0.375,0.3965517282485962,0.625,0.4770486056804657,"ATL",0.75,0.875,0.7068965435028076,0.875,0.5421527624130249,"a"
"2012112507",2012,12,"MIA",0.625,0.5,0.4137931168079376,1.5,0.507087767124176,"SEA",0.25,0.5625,0.43103447556495667,1.625,0.5111748576164246,"h"
"2012112508",2012,12,"SD",0.5,0.4375,0.5862069129943848,1.75,0.5367403030395508,"BAL",0.625,0.8125,0.7068965435028076,1,0.4558999240398407,"a"
"2012112509",2012,12,"NO",0.625,0.625,0.7241379022598267,1.625,0.4543854892253876,"SF",0.75,0.75,0.5862069129943848,0.625,0.5350000262260437,"a"
"2012112510",2012,12,"ARI",0.625,0.4375,0.4655172526836395,1.75,0.5038326978683472,"STL",0.125,0.25,0.22413793206214905,1,0.48645833134651184,"a"
"2012112511",2012,12,"NYG",0.625,0.625,0.568965494632721,1.5,0.49493056535720825,"GB",0.5,0.6875,0.7413793206214905,0.625,0.4901736080646515,"h"
"2012112600",2012,12,"PHI",0.5,0.4375,0.5517241358757019,2.25,0.5046202540397644,"CAR",0.5,0.375,0.3103448152542114,0.875,0.49965277314186096,"a"
"2012112900",2012,13,"ATL",1,0.875,0.7118644118309021,1.625,0.5134375095367432,"NO",0.5,0.5625,0.7118644118309021,1.375,0.5220485925674438,"h"
"2012120200",2012,13,"CHI",0.625,0.5625,0.5762711763381958,2,0.5236176252365112,"SEA",0.25,0.5625,0.4237288236618042,1.625,0.5093975067138672,"a"
"2012120201",2012,13,"GB",0.875,0.6875,0.7288135886192322,1.25,0.512048602104187,"MIN",0.25,0.4375,0.4576271176338196,2.125,0.45319443941116333,"h"
"2012120202",2012,13,"STL",0.5,0.3125,0.23728813230991364,1.625,0.47044962644577026,"SF",0.75,0.75,0.5932203531265259,0.75,0.5357656478881836,"h"
"2012120203",2012,13,"NYJ",0.375,0.375,0.5423728823661804,2.625,0.5180208086967468,"ARI",0.25,0.4375,0.4576271176338196,1.875,0.4912152886390686,"h"
"2012120204",2012,13,"KC",0.125,0.25,0.37288135290145874,2.625,0.5172987580299377,"CAR",0.375,0.3125,0.32203391194343567,0.875,0.47902777791023254,"h"
"2012120205",2012,13,"DET",0.5,0.4375,0.37288135290145874,1.375,0.535009503364563,"IND",0.375,0.625,0.5593220591545105,2.875,0.47165626287460327,"a"
"2012120206",2012,13,"BUF",0.5,0.375,0.33898305892944336,1.875,0.5239930748939514,"JAC",0.125,0.25,0.37288135290145874,1.375,0.46567314863204956,"h"
"2012120207",2012,13,"MIA",0.5,0.4375,0.4237288236618042,1.625,0.4826433062553406,"NE",0.75,0.8125,0.7627118825912476,0.75,0.5258333086967468,"a"
"2012120208",2012,13,"TEN",0.375,0.375,0.4576271176338196,2.375,0.4471520185470581,"HOU",0.875,0.75,0.5932203531265259,1.375,0.5487405061721802,"a"
"2012120209",2012,13,"DEN",0.625,0.625,0.47457626461982727,1.5,0.5152778029441833,"TB",0.375,0.375,0.38983049988746643,2.125,0.49780043959617615,"h"
"2012120210",2012,13,"BAL",0.875,0.75,0.7118644118309021,1,0.4796527922153473,"PIT",0.5,0.6875,0.6610169410705566,2.625,0.570972204208374,"a"
"2012120211",2012,13,"OAK",0.25,0.25,0.4067796468734741,1.625,0.4917721748352051,"CLE",0.125,0.25,0.2881355881690979,1.375,0.45759937167167664,"a"
"2012120212",2012,13,"SD",0.5,0.4375,0.5762711763381958,2,0.5296556353569031,"CIN",0.625,0.5625,0.49152541160583496,2,0.515173614025116,"a"
"2012120213",2012,13,"DAL",0.375,0.4375,0.508474588394165,2.375,0.5155096054077148,"PHI",0.375,0.4375,0.5423728823661804,2.375,0.4968055486679077,"h"
"2012120300",2012,13,"WAS",0.375,0.4375,0.33898305892944336,1.125,0.5026041865348816,"NYG",0.625,0.625,0.5762711763381958,1.125,0.50822913646698,"h"
"2012120600",2012,14,"OAK",0.25,0.25,0.4000000059604645,1.75,0.47329995036125183,"DEN",0.625,0.625,0.4833333194255829,2.5,0.4856249988079071,"a"
"2012120900",2012,14,"WAS",0.5,0.5,0.3499999940395355,1,0.49437686800956726,"BAL",0.625,0.75,0.699999988079071,1,0.46006470918655396,"h"
"2012120901",2012,14,"CLE",0.5,0.3125,0.30000001192092896,1.375,0.4717708230018616,"KC",0.25,0.1875,0.38333332538604736,2,0.4943487346172333,"h"
"2012120902",2012,14,"PIT",0.75,0.625,0.6666666865348816,1.25,0.5156407952308655,"SD",0.5,0.5,0.5666666626930237,1.25,0.5438888669013977,"a"
"2012120903",2012,14,"IND",0.875,0.625,0.5666666626930237,1,0.5489236116409302,"TEN",0.375,0.375,0.44999998807907104,1.375,0.45482638478279114,"h"
"2012120904",2012,14,"JAC",0.25,0.1875,0.36666667461395264,1.875,0.43291667103767395,"NYJ",0.375,0.375,0.550000011920929,2.125,0.4838247001171112,"a"
"2012120905",2012,14,"MIN",0.75,0.5,0.44999998807907104,1.75,0.4848024845123291,"CHI",0.5,0.5625,0.5666666626930237,2,0.5379514098167419,"h"
"2012120906",2012,14,"CAR",0.375,0.375,0.3166666626930237,1.5,0.47528982162475586,"ATL",0.625,0.8125,0.7166666388511658,1,0.5286111235618591,"h"
"2012120907",2012,14,"TB",0.375,0.375,0.38333332538604736,0.5,0.48295140266418457,"PHI",0.375,0.4375,0.5333333611488342,2.25,0.49368056654930115,"a"
"2012120908",2012,14,"BUF",0.5,0.375,0.3499999940395355,1.875,0.5215625166893005,"STL",0.25,0.375,0.25,0.875,0.49784722924232483,"a"
"2012120909",2012,14,"CIN",0.375,0.5,0.5,1.125,0.4944791793823242,"DAL",0.5,0.4375,0.5166666507720947,1,0.5083680748939514,"a"
"2012120910",2012,14,"SF",0.75,0.75,0.5833333134651184,0.75,0.503819465637207,"MIA",0.25,0.375,0.4166666567325592,2.125,0.46462714672088623,"h"
"2012120911",2012,14,"NYG",0.75,0.6875,0.5666666626930237,1.375,0.5047222375869751,"NO",0.375,0.5,0.699999988079071,1.875,0.5069444179534912,"h"
"2012120912",2012,14,"SEA",0.875,0.5625,0.4333333373069763,0.875,0.5254513621330261,"ARI",0.125,0.375,0.44999998807907104,2.5,0.4736458361148834,"h"
"2012120913",2012,14,"GB",0.875,0.6875,0.7333333492279053,1.375,0.5090625286102295,"DET",0.25,0.375,0.36666667461395264,1.875,0.5143492817878723,"h"
"2012121000",2012,14,"NE",0.875,0.8125,0.7666666507720947,0.625,0.5006500482559204,"HOU",0.75,0.6875,0.6000000238418579,1,0.5434280037879944,"h"
"2012121300",2012,15,"PHI",0.375,0.375,0.5409836173057556,2.375,0.488543838262558,"CIN",0.75,0.5625,0.49180328845977783,2,0.5368402600288391,"a"
"2012121600",2012,15,"CHI",0.625,0.5625,0.5573770403862,1.5,0.5199370980262756,"GB",0.5,0.6875,0.7377049326896667,0.75,0.49086806178092957,"a"
"2012121601",2012,15,"ATL",1,0.8125,0.7049180269241333,1.625,0.5143402814865112,"NYG",0.5,0.625,0.5737704634666443,1.375,0.480590283870697,"h"
"2012121602",2012,15,"NO",0.625,0.5,0.688524603843689,1.375,0.4650452136993408,"TB",0.375,0.375,0.37704917788505554,2.25,0.4879046082496643,"h"
"2012121603",2012,15,"STL",0.5,0.375,0.26229506731033325,1.625,0.48020654916763306,"MIN",0.375,0.5625,0.4590163826942444,1.375,0.456701397895813,"a"
"2012121604",2012,15,"CLE",0.5,0.3125,0.31147539615631104,1.5,0.4778124988079071,"WAS",0.5,0.5,0.3606557250022888,1,0.5380208492279053,"a"
"2012121605",2012,15,"MIA",0.625,0.4375,0.4098360538482666,1.375,0.4971919357776642,"JAC",0.125,0.1875,0.3606557250022888,0.875,0.47168007493019104,"h"
"2012121606",2012,15,"BAL",0.75,0.6875,0.688524603843689,1,0.44902777671813965,"DEN",0.75,0.6875,0.49180328845977783,2,0.5023958086967468,"a"
"2012121607",2012,15,"HOU",0.75,0.75,0.5901639461517334,0.875,0.569766104221344,"IND",0.375,0.625,0.5737704634666443,2.875,0.4779756963253021,"h"
"2012121608",2012,15,"ARI",0.625,0.375,0.44262295961380005,1.75,0.4999625086784363,"DET",0.25,0.375,0.3606557250022888,1.875,0.5203909277915955,"h"
"2012121609",2012,15,"SD",0.375,0.4375,0.5737704634666443,2.125,0.5023987293243408,"CAR",0.375,0.375,0.32786884903907776,1,0.4893749952316284,"a"
"2012121610",2012,15,"BUF",0.5,0.375,0.3442623019218445,1.875,0.5212846994400024,"SEA",0.375,0.625,0.44262295961380005,1.5,0.5086740255355835,"a"
"2012121611",2012,15,"DAL",0.5,0.5,0.5245901346206665,2.375,0.532035231590271,"PIT",0.375,0.5625,0.6557376980781555,2.625,0.5443077087402344,"h"
"2012121612",2012,15,"OAK",0.375,0.3125,0.39344263076782227,1.75,0.49527913331985474,"KC",0.25,0.1875,0.37704917788505554,2,0.48934873938560486,"h"
"2012121613",2012,15,"NE",0.75,0.75,0.7704917788505554,1.125,0.4982541799545288,"SF",0.75,0.75,0.5901639461517334,1,0.5301753878593445,"a"
"2012121700",2012,15,"TEN",0.5,0.4375,0.44262295961380005,2.375,0.4623256325721741,"NYJ",0.375,0.375,0.5573770403862,2.25,0.4844844341278076,"h"
"2012122200",2012,16,"DET",0.375,0.3125,0.35483869910240173,1.75,0.534801185131073,"ATL",0.75,0.875,0.7096773982048035,0.875,0.5193402767181396,"a"
"2012122300",2012,16,"GB",0.875,0.6875,0.7419354915618896,1.125,0.5147569179534912,"TEN",0.25,0.375,0.4516128897666931,1.5,0.45531249046325684,"h"
"2012122301",2012,16,"CAR",0.375,0.375,0.33870968222618103,1.75,0.4833453893661499,"OAK",0.25,0.3125,0.4032258093357086,1.625,0.48645123839378357,"h"
"2012122302",2012,16,"MIA",0.625,0.4375,0.4193548262119293,1.125,0.4954558312892914,"BUF",0.25,0.375,0.33870968222618103,2.25,0.4847910404205322,"h"
"2012122303",2012,16,"PIT",0.625,0.5,0.6451612710952759,1.25,0.5240782499313354,"CIN",0.75,0.5625,0.5,2.25,0.5330902934074402,"a"
"2012122304",2012,16,"JAC",0.125,0.125,0.35483869910240173,2.125,0.4366319477558136,"NE",0.75,0.75,0.7580645084381104,1,0.5127778053283691,"a"
"2012122305",2012,16,"KC",0.125,0.1875,0.3709677457809448,2.75,0.5190625190734863,"IND",0.5,0.6875,0.5645161271095276,2.5,0.4747812747955322,"a"
"2012122306",2012,16,"DAL",0.5,0.5,0.5322580933570862,2.5,0.5081437826156616,"NO",0.375,0.5,0.6935483813285828,1.625,0.507502555847168,"a"
"2012122307",2012,16,"PHI",0.25,0.3125,0.5322580933570862,2.375,0.49125218391418457,"WAS",0.625,0.5625,0.3709677457809448,1,0.5353124737739563,"a"
"2012122308",2012,16,"TB",0.375,0.375,0.3709677457809448,1,0.512048602104187,"STL",0.375,0.4375,0.25806450843811035,1,0.48847222328186035,"a"
"2012122309",2012,16,"BAL",0.75,0.6875,0.6774193644523621,0.875,0.4637152850627899,"NYG",0.375,0.5625,0.5645161271095276,1.25,0.47381943464279175,"h"
"2012122310",2012,16,"HOU",0.75,0.75,0.5967742204666138,1,0.5501827597618103,"MIN",0.375,0.5625,0.4677419364452362,1.5,0.46753472089767456,"a"
"2012122311",2012,16,"DEN",0.75,0.75,0.5,1.25,0.530590295791626,"CLE",0.125,0.3125,0.30645161867141724,1.375,0.4512612223625183,"h"
"2012122312",2012,16,"ARI",0.5,0.3125,0.4516128897666931,1.875,0.5024915337562561,"CHI",0.625,0.625,0.5483871102333069,1.875,0.5218750238418579,"a"
"2012122313",2012,16,"SEA",0.875,0.625,0.4516128897666931,0.875,0.5330902934074402,"SF",0.625,0.6875,0.5967742204666138,1.25,0.5087517499923706,"h"
"2012122314",2012,16,"NYJ",0.375,0.375,0.5483871102333069,2.5,0.5049999952316284,"SD",0.5,0.4375,0.5645161271095276,1.125,0.5432639122009277,"a"
"2012123000",2012,17,"BUF",0.5,0.375,0.3333333432674408,2,0.5174999833106995,"NYJ",0.375,0.375,0.5396825671195984,2.125,0.49167191982269287,"h"
"2012123001",2012,17,"NE",0.75,0.75,0.761904776096344,1,0.5107541680335999,"MIA",0.25,0.4375,0.4285714328289032,2.125,0.4548354744911194,"h"
"2012123002",2012,17,"CIN",0.5,0.625,0.5079365372657776,1,0.48152777552604675,"BAL",0.5,0.625,0.682539701461792,1.125,0.4730161130428314,"h"
"2012123003",2012,17,"PIT",0.625,0.5,0.6349206566810608,1.125,0.5263699293136597,"CLE",0.125,0.3125,0.30158731341362,1.75,0.455323725938797,"h"
"2012123004",2012,17,"IND",0.875,0.6875,0.5714285969734192,0.875,0.5452430844306946,"HOU",0.75,0.75,0.5873016119003296,1.125,0.54710853099823,"h"
"2012123005",2012,17,"TEN",0.5,0.375,0.4444444477558136,2,0.4553811848163605,"JAC",0.125,0.125,0.3492063581943512,1.125,0.47862452268600464,"h"
"2012123006",2012,17,"NYG",0.75,0.5625,0.5555555820465088,1.375,0.4984722137451172,"PHI",0.25,0.25,0.523809552192688,2.25,0.49541667103767395,"h"
"2012123007",2012,17,"WAS",0.625,0.625,0.380952388048172,0.75,0.5006268620491028,"DAL",0.5,0.5,0.523809552192688,1.125,0.5106944441795349,"h"
"2012123008",2012,17,"DET",0.25,0.25,0.3492063581943512,2.25,0.5212594866752625,"CHI",0.625,0.625,0.5555555820465088,1.5,0.5330902934074402,"a"
"2012123009",2012,17,"MIN",0.875,0.625,0.4761904776096344,1.375,0.48622608184814453,"GB",0.5,0.6875,0.7460317611694336,0.875,0.49975693225860596,"h"
"2012123010",2012,17,"ATL",0.875,0.8125,0.7142857313156128,1.375,0.5097222328186035,"TB",0.5,0.4375,0.3650793731212616,1.875,0.492522656917572,"a"
"2012123011",2012,17,"NO",0.5,0.4375,0.6984127163887024,1.375,0.44737160205841064,"CAR",0.5,0.4375,0.3492063581943512,0.875,0.5070486068725586,"a"
"2012123012",2012,17,"DEN",0.875,0.8125,0.5079365372657776,1.125,0.5400347113609314,"KC",0.125,0.125,0.3650793731212616,1.875,0.47990429401397705,"h"
"2012123013",2012,17,"SD",0.375,0.4375,0.5714285969734192,2.125,0.49719035625457764,"OAK",0.125,0.25,0.3968254029750824,1.5,0.4860069453716278,"h"
"2012123014",2012,17,"SF",0.75,0.6875,0.5873016119003296,0.75,0.519409716129303,"ARI",0.125,0.3125,0.4444444477558136,2.375,0.4644791781902313,"h"
"2012123015",2012,17,"SEA",1,0.6875,0.460317462682724,0.75,0.5450000166893005,"STL",0.375,0.4375,0.2698412835597992,1.125,0.48104166984558105,"h"
"2013090500",2013,1,"DEN",0.875,0.8125,0.515625,1.25,0.5427083373069763,"BAL",0.5,0.625,0.671875,1.125,0.4899952709674835,"h"
"2013090800",2013,1,"BUF",0.375,0.3125,0.34375,2.25,0.5027777552604675,"NE",0.75,0.75,0.765625,1.375,0.5267361402511597,"a"
"2013090801",2013,1,"CAR",0.25,0.375,0.359375,1.875,0.48369261622428894,"SEA",0.5,0.75,0.46875,1.375,0.5017295479774475,"a"
"2013090802",2013,1,"CHI",0.625,0.625,0.5625,1.5,0.5116732120513916,"CIN",0.75,0.625,0.515625,2.375,0.5248958468437195,"h"
"2013090803",2013,1,"CLE",0.5,0.3125,0.296875,1.375,0.48444443941116333,"MIA",0.375,0.5,0.421875,1.75,0.47049522399902344,"a"
"2013090804",2013,1,"DET",0.25,0.25,0.34375,2.125,0.5346275568008423,"MIN",0.375,0.625,0.484375,1.875,0.4536111056804657,"h"
"2013090805",2013,1,"IND",0.875,0.6875,0.578125,0.875,0.5402083396911621,"OAK",0.125,0.25,0.390625,1.625,0.5015624761581421,"h"
"2013090806",2013,1,"JAC",0.125,0.125,0.34375,2.25,0.46118056774139404,"KC",0.25,0.1875,0.359375,1.5,0.4816751480102539,"a"
"2013090807",2013,1,"NYJ",0.375,0.375,0.53125,2.625,0.5072222352027893,"TB",0.5,0.4375,0.375,1.875,0.4948490560054779,"h"
"2013090808",2013,1,"NO",0.625,0.5,0.6875,1.125,0.47726741433143616,"ATL",0.625,0.75,0.703125,1.125,0.5125347375869751,"h"
"2013090809",2013,1,"PIT",0.5,0.4375,0.640625,1.375,0.5042518973350525,"TEN",0.375,0.4375,0.453125,1.375,0.49211806058883667,"a"
"2013090810",2013,1,"STL",0.5,0.4375,0.265625,1.5,0.47433850169181824,"ARI",0,0.25,0.4375,2.375,0.47093749046325684,"h"
"2013090811",2013,1,"SF",0.75,0.6875,0.59375,0.625,0.5381944179534912,"GB",0.5,0.6875,0.734375,1.125,0.4742708206176758,"h"
"2013090812",2013,1,"DAL",0.5,0.5,0.515625,2.25,0.5166854858398438,"NYG",0.25,0.5,0.5625,2,0.44604167342185974,"h"
"2013090900",2013,1,"WAS",0.625,0.625,0.390625,1,0.4898976981639862,"PHI",0.25,0.25,0.515625,1.875,0.488506942987442,"a"
"2013090901",2013,1,"SD",0.25,0.375,0.578125,2.125,0.4551764726638794,"HOU",0.75,0.75,0.578125,1.25,0.5330113172531128,"a"
"2013091200",2013,2,"NE",0.875,0.8125,0.7692307829856873,0.875,0.4989139139652252,"NYJ",0.375,0.375,0.5384615659713745,2.5,0.5137552618980408,"h"
"2013091500",2013,2,"ATL",0.875,0.75,0.692307710647583,1.375,0.5047569274902344,"STL",0.375,0.4375,0.2769230902194977,1.25,0.480243057012558,"h"
"2013091501",2013,2,"BAL",0.75,0.625,0.6615384817123413,1,0.4699999988079071,"CLE",0.125,0.3125,0.29230770468711853,1.625,0.46011537313461304,"h"
"2013091502",2013,2,"BUF",0.5,0.375,0.3384615480899811,1.75,0.4967361092567444,"CAR",0.5,0.375,0.35384616255760193,0.75,0.5302430391311646,"h"
"2013091503",2013,2,"CHI",0.625,0.625,0.5692307949066162,1.875,0.5046592950820923,"MIN",0.25,0.5625,0.4769230782985687,2.25,0.4538888931274414,"h"
"2013091504",2013,2,"GB",1,0.75,0.7230769395828247,1.125,0.5261805653572083,"WAS",0.5,0.5625,0.38461539149284363,1.125,0.5110416412353516,"h"
"2013091505",2013,2,"HOU",0.75,0.75,0.5846154093742371,1.25,0.5422606468200684,"TEN",0.375,0.4375,0.4615384638309479,1,0.4952485263347626,"h"
"2013091506",2013,2,"IND",0.875,0.6875,0.5846154093742371,0.875,0.5363888740539551,"MIA",0.5,0.5625,0.4307692348957062,1.375,0.4660416543483734,"a"
"2013091507",2013,2,"KC",0.25,0.25,0.3692307770252228,2.375,0.5113541483879089,"DAL",0.375,0.4375,0.5230769515037537,1.25,0.5058333277702332,"h"
"2013091508",2013,2,"PHI",0.125,0.1875,0.5230769515037537,2,0.4607660472393036,"SD",0.5,0.375,0.5692307949066162,1.375,0.5635069608688354,"a"
"2013091509",2013,2,"ARI",0.5,0.25,0.4307692348957062,1.75,0.5126651525497437,"DET",0.25,0.25,0.35384616255760193,1.875,0.5167450904846191,"h"
"2013091510",2013,2,"TB",0.25,0.375,0.3692307770252228,1.25,0.4911110997200012,"NO",0.5,0.5625,0.692307710647583,1.625,0.5120859146118164,"a"
"2013091511",2013,2,"NYG",0.75,0.5,0.5538461804389954,1.75,0.511145830154419,"DEN",0.875,0.875,0.5230769515037537,1.625,0.5038541555404663,"a"
"2013091512",2013,2,"OAK",0.5,0.3125,0.38461539149284363,1.75,0.5002096891403198,"JAC",0.125,0.125,0.3384615480899811,1,0.4645380973815918,"h"
"2013091513",2013,2,"SEA",1,0.75,0.4769230782985687,0.875,0.5493055582046509,"SF",0.5,0.625,0.6000000238418579,1.875,0.4885087013244629,"h"
"2013091600",2013,2,"CIN",0.5,0.625,0.5076923370361328,0.875,0.48711806535720825,"PIT",0.375,0.4375,0.6307692527770996,2.75,0.5221201777458191,"h"
"2013091900",2013,3,"PHI",0,0.125,0.5151515007019043,2.625,0.4347938299179077,"KC",0.25,0.25,0.3787878751754761,1.125,0.485609233379364,"a"
"2013092200",2013,3,"BAL",0.75,0.625,0.6666666865348816,0.875,0.47093749046325684,"HOU",0.625,0.6875,0.5909090638160706,1.125,0.5307890772819519,"h"
"2013092201",2013,3,"CIN",0.625,0.6875,0.5151515007019043,1,0.480798602104187,"GB",0.5,0.75,0.7272727489471436,1.5,0.4890972077846527,"h"
"2013092202",2013,3,"DAL",0.625,0.5,0.5151515007019043,1.75,0.5256438255310059,"STL",0.375,0.4375,0.27272728085517883,1.125,0.4812152683734894,"h"
"2013092203",2013,3,"MIA",0.625,0.5625,0.43939393758773804,1.375,0.47080305218696594,"ATL",0.5,0.6875,0.6969696879386902,1.25,0.5144444704055786,"h"
"2013092204",2013,3,"MIN",0.75,0.5,0.469696968793869,1.625,0.4989235997200012,"CLE",0.25,0.375,0.28787878155708313,1.875,0.4641084372997284,"a"
"2013092205",2013,3,"NYJ",0.5,0.4375,0.5303030014038086,2.375,0.5304514169692993,"BUF",0.25,0.375,0.3484848439693451,1.75,0.47871464490890503,"h"
